Id,PID,MS SubClass,lot_frontage,lot_area,Street,Alley,Lot Shape,Overall Qual,Overall Cond,Exterior 1st,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin Type 2,Bsmt Unf SF,Total Bsmt SF,Heating QC,Electrical,gr_liv_area,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Fence,Misc Feature,Mo Sold,Yr Sold,Sale Type,SalePrice,total_sqft,Total Baths,Deck and Porch Sqft,House Age,Remodel Age,BasmtFin Sqft,MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,Land Contour_HLS,Land Contour_Low,Land Contour_Lvl,Lot Config_CulDSac,Lot Config_FR2,Lot Config_FR3,Lot Config_Inside,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition 1_Feedr,Condition 1_Norm,Condition 1_PosA,Condition 1_PosN,Condition 1_RRAe,Condition 1_RRAn,Condition 1_RRNe,Condition 1_RRNn,House Style_1.5Unf,House Style_1Story,House Style_2.5Fin,House Style_2.5Unf,House Style_2Story,House Style_SFoyer,House Style_SLvl,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,Roof Style_Gable,Roof Style_Gambrel,Roof Style_Hip,Roof Style_Mansard,Roof Style_Shed,Central Air_Y
1784,528435010,20,85.0,9965,Pave,None,Reg,7,5,VinylSd,None,0.0,4,3,PConc,4,3,No,Unf,Unf,1528.0,1528.0,5,SBrkr,1528,3,1,4,6,Typ,1,3,Attchd,2007.0,Unf,2.0,480.0,3,3,Y,None,None,9,2007,New,235876,1528,4.0,228,4,4,0.0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
941,910204050,70,50.0,8660,Pave,None,Reg,5,6,AsbShng,None,0.0,3,3,BrkTil,3,3,No,Unf,Unf,760.0,760.0,5,SBrkr,2168,5,1,4,11,Typ,0,0,Detchd,1998.0,Unf,2.0,576.0,3,3,Y,None,None,12,2009,WD ,123000,2168,2.0,705,111,18,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2699,904100030,50,82.0,12375,Pave,None,Reg,5,5,HdBoard,Stone,41.0,3,2,CBlock,3,3,No,BLQ,Unf,477.0,806.0,3,SBrkr,1422,3,1,3,7,Typ,1,3,Detchd,1951.0,Unf,1.0,288.0,3,3,Y,GdWo,None,6,2006,WD ,137500,1422,2.0,0,60,60,329.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2127,907135180,20,60.0,8070,Pave,None,Reg,4,5,VinylSd,None,0.0,3,3,PConc,4,3,No,GLQ,Unf,402.0,990.0,5,SBrkr,990,3,1,3,5,Typ,0,0,None,0.0,None,0.0,0.0,0,0,Y,None,None,8,2007,WD ,123600,990,2.0,0,17,16,588.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2607,535401140,20,84.0,8658,Pave,None,Reg,6,5,Wd Sdng,BrkFace,101.0,3,3,CBlock,3,3,No,Rec,Unf,445.0,1088.0,5,SBrkr,1324,3,1,3,6,Typ,1,3,Attchd,1965.0,RFn,2.0,440.0,3,3,Y,GdWo,None,12,2006,WD ,160000,1324,2.0,138,46,46,643.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1754,528275035,60,68.0,8063,Pave,None,Reg,6,5,VinylSd,None,0.0,3,3,PConc,4,3,No,Unf,Unf,924.0,924.0,5,SBrkr,1690,3,1,3,7,Typ,1,3,Attchd,2000.0,RFn,2.0,463.0,3,3,Y,None,None,11,2007,WD ,181000,1690,2.5,148,11,11,0.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1367,903475020,20,49.0,8235,Pave,None,IR1,5,7,MetalSd,None,0.0,3,4,CBlock,3,3,No,LwQ,Rec,0.0,825.0,3,SBrkr,825,2,1,3,4,Typ,0,0,Detchd,1963.0,RFn,2.0,720.0,3,3,Y,MnPrv,None,6,2008,WD ,125000,825,2.0,190,56,16,825.0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
580,534125080,60,78.0,11700,Pave,None,Reg,6,6,MetalSd,None,0.0,3,3,CBlock,3,3,No,Rec,Unf,429.0,727.0,5,SBrkr,1556,4,1,3,8,Typ,0,0,Attchd,1968.0,Unf,2.0,441.0,3,3,Y,None,None,5,2009,WD ,154000,1556,1.5,0,43,43,298.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
341,924152030,60,74.0,12961,Pave,None,Reg,6,5,VinylSd,None,0.0,4,4,PConc,4,3,Mn,GLQ,Unf,208.0,1152.0,5,SBrkr,1797,3,1,4,7,Typ,1,2,Attchd,1993.0,Fin,2.0,616.0,3,3,Y,None,None,3,2010,WD ,231000,1797,3.5,474,18,17,944.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
26,527403020,20,65.0,8450,Pave,None,Reg,5,6,VinylSd,None,0.0,3,3,CBlock,3,3,No,BLQ,Unf,281.0,1056.0,5,SBrkr,1056,3,1,3,6,Typ,1,2,Attchd,1968.0,Unf,1.0,304.0,3,3,Y,None,None,7,2010,WD ,142000,1056,2.0,269,43,43,775.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2667,902400110,75,90.0,22950,Pave,None,IR2,10,9,Wd Sdng,None,0.0,4,4,BrkTil,3,3,Mn,Unf,Unf,1107.0,1107.0,5,SBrkr,3608,4,1,5,12,Typ,2,3,Detchd,1993.0,Unf,3.0,840.0,5,3,Y,GdPrv,None,6,2006,WD ,475000,3608,2.5,670,119,18,0.0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2884,911370430,120,41.0,5748,Pave,None,IR1,8,5,CemntBd,Stone,473.0,4,3,PConc,5,3,Gd,GLQ,Unf,0.0,1573.0,5,SBrkr,1778,2,1,5,5,Typ,1,4,Attchd,2005.0,Fin,2.0,495.0,3,3,Y,None,None,2,2006,New,375000,1778,4.0,329,6,5,1573.0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
28,527425090,20,70.0,10500,Pave,None,Reg,4,5,HdBoard,None,0.0,3,3,CBlock,3,3,No,ALQ,Unf,432.0,864.0,3,SBrkr,864,3,1,3,5,Typ,1,1,None,0.0,None,0.0,0.0,0,0,Y,None,None,4,2010,ConLI,115000,864,1.0,0,40,40,432.0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
531,528488100,20,62.0,7500,Pave,Pave,Reg,7,5,VinylSd,None,0.0,4,3,PConc,4,3,No,GLQ,Unf,811.0,1221.0,5,SBrkr,1221,2,1,4,6,Typ,0,0,Attchd,2004.0,RFn,2.0,400.0,3,3,Y,None,None,10,2009,WD ,185000,1221,3.0,113,7,6,410.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2189,908228010,40,62.0,10042,Pave,None,Reg,6,8,Wd Sdng,None,0.0,3,3,BrkTil,3,3,No,LwQ,ALQ,238.0,660.0,3,SBrkr,865,2,1,3,4,Typ,1,4,Detchd,1920.0,Unf,1.0,216.0,3,3,Y,None,None,8,2007,WD ,108500,865,2.0,84,91,16,422.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2508,533212110,160,24.0,2544,Pave,Pave,Reg,7,5,MetalSd,None,0.0,4,3,PConc,4,3,No,Unf,Unf,600.0,600.0,5,SBrkr,1223,2,1,4,4,Typ,0,0,Detchd,2005.0,RFn,2.0,480.0,3,3,Y,None,None,7,2006,WD ,147400,1223,2.5,166,6,6,0.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
573,533223030,160,35.0,3768,Pave,None,Reg,7,5,MetalSd,BrkFace,218.0,4,3,PConc,4,3,No,GLQ,Unf,142.0,691.0,5,SBrkr,1452,3,1,4,6,Typ,0,0,Detchd,1999.0,Unf,2.0,506.0,3,3,Y,None,None,9,2009,WD ,156000,1452,3.5,34,12,12,549.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
1363,903455030,50,68.0,10320,Pave,Grvl,Reg,5,6,HdBoard,None,0.0,3,2,BrkTil,3,2,No,Unf,Unf,880.0,880.0,4,SBrkr,1308,2,1,3,6,Typ,0,0,Detchd,1950.0,Unf,2.0,400.0,2,2,Y,None,None,4,2008,WD ,120000,1308,2.0,117,96,33,0.0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
487,528290030,80,61.0,9734,Pave,None,IR1,7,5,VinylSd,None,0.0,4,3,PConc,4,3,Mn,GLQ,Rec,30.0,384.0,5,SBrkr,1374,3,1,4,7,Typ,0,0,BuiltIn,2004.0,Fin,2.0,400.0,3,3,Y,None,None,5,2009,WD ,167000,1374,2.5,0,7,7,354.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1083,528228445,120,43.0,3182,Pave,None,Reg,7,5,VinylSd,BrkFace,14.0,4,3,PConc,4,4,No,GLQ,Unf,1330.0,1346.0,5,SBrkr,1504,2,1,4,7,Typ,1,4,Attchd,2005.0,Fin,2.0,437.0,3,3,Y,None,None,5,2008,WD ,191000,1504,2.0,176,6,5,16.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
1620,527110130,80,56.0,8872,Pave,None,IR1,6,5,VinylSd,None,0.0,3,3,PConc,4,3,No,Unf,Unf,384.0,384.0,4,SBrkr,1384,3,1,3,7,Typ,1,3,BuiltIn,1997.0,Fin,2.0,390.0,3,3,Y,None,None,3,2007,WD ,161500,1384,2.5,0,14,14,0.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1929,535181140,20,70.0,12198,Pave,None,IR1,5,6,VinylSd,None,0.0,3,3,CBlock,3,3,Av,Rec,Unf,424.0,1204.0,3,SBrkr,1411,3,1,3,7,Typ,1,3,Attchd,1955.0,RFn,1.0,310.0,3,3,Y,None,None,6,2007,COD,130000,1411,1.0,360,56,36,780.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1820,532354010,20,80.0,8480,Pave,None,Reg,5,6,HdBoard,None,0.0,3,3,CBlock,3,3,No,GLQ,Unf,340.0,970.0,3,SBrkr,970,2,1,3,5,Typ,0,0,Detchd,1996.0,Unf,2.0,624.0,3,3,Y,None,None,7,2007,WD ,132500,970,2.0,216,48,48,630.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1398,905300020,80,68.0,10200,Pave,None,Reg,5,8,HdBoard,None,0.0,3,4,PConc,4,3,Av,ALQ,Unf,160.0,864.0,5,SBrkr,904,3,1,4,5,Typ,0,0,2Types,1979.0,Unf,3.0,912.0,3,3,Y,MnPrv,None,6,2008,WD ,144000,904,1.0,143,41,41,704.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2177,908152180,90,68.0,9555,Pave,None,IR1,5,6,Plywood,None,0.0,3,3,Slab,0,0,None,None,None,0.0,0.0,3,SBrkr,2233,5,2,3,11,Typ,0,0,Attchd,1979.0,Fin,2.0,579.0,3,4,Y,None,None,2,2007,WD ,141000,2233,2.5,0,32,32,0.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
2144,907227100,20,60.0,7200,Pave,None,Reg,4,8,Plywood,None,0.0,3,4,CBlock,3,3,No,Rec,Unf,0.0,385.0,4,SBrkr,875,3,1,4,5,Typ,0,0,Detchd,1975.0,Unf,2.0,728.0,3,3,Y,None,None,10,2007,WD ,117000,875,1.0,352,39,5,385.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2697,903456090,190,60.0,6780,Pave,None,Reg,6,8,Wd Sdng,None,0.0,3,2,CBlock,3,3,Av,GLQ,Unf,30.0,520.0,4,SBrkr,754,2,1,3,5,Typ,0,0,None,0.0,None,0.0,0.0,0,0,N,None,None,6,2006,WD ,84500,754,2.0,53,76,29,490.0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
596,534226120,20,70.0,9100,Pave,None,Reg,5,6,VinylSd,None,0.0,3,3,CBlock,3,3,No,BLQ,Rec,121.0,925.0,5,SBrkr,925,2,1,3,5,Typ,0,0,Detchd,1965.0,Unf,1.0,429.0,3,3,Y,GdWo,None,7,2009,WD ,117500,925,1.5,0,46,46,804.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
922,909276200,50,130.0,9600,Pave,None,IR1,5,7,MetalSd,None,0.0,4,4,BrkTil,3,2,No,Rec,Unf,300.0,728.0,5,SBrkr,1308,2,1,3,7,Min2,2,3,Detchd,1940.0,Unf,1.0,256.0,3,3,Y,None,None,6,2009,WD ,160000,1308,2.5,70,71,61,428.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2065,905201080,20,81.0,14175,Pave,None,Reg,5,5,BrkFace,None,0.0,3,3,CBlock,3,3,No,Rec,ALQ,332.0,1240.0,4,SBrkr,1375,3,1,3,6,Typ,1,4,Attchd,1956.0,Unf,1.0,323.0,3,3,Y,None,None,12,2007,WD ,187000,1375,2.0,0,55,13,908.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1710,528166150,60,110.0,14277,Pave,None,Reg,8,5,VinylSd,BrkFace,280.0,4,3,PConc,5,3,Mn,GLQ,Unf,379.0,1317.0,5,SBrkr,2385,3,1,4,7,Typ,1,4,Attchd,2003.0,Fin,3.0,818.0,3,3,Y,None,None,1,2007,WD ,350000,2385,3.5,420,8,8,938.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1034,527401130,90,60.0,9000,Pave,None,Reg,5,5,VinylSd,None,0.0,3,3,CBlock,4,3,Mn,Unf,Unf,896.0,896.0,3,SBrkr,1792,4,2,3,8,Typ,0,0,Detchd,1982.0,Unf,2.0,480.0,3,3,Y,None,None,6,2008,WD ,133000,1792,3.0,45,37,37,0.0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
1057,528110110,20,105.0,13693,Pave,None,Reg,8,5,VinylSd,Stone,554.0,4,3,PConc,5,3,Gd,GLQ,BLQ,195.0,2418.0,5,SBrkr,2464,4,1,5,9,Typ,1,5,Attchd,2007.0,Fin,3.0,650.0,3,3,Y,None,None,8,2008,WD ,417500,2464,3.5,436,4,4,2223.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
470,528228295,120,51.0,3635,Pave,None,Reg,7,5,VinylSd,BrkFace,130.0,4,3,PConc,4,3,No,ALQ,Unf,398.0,1386.0,5,SBrkr,1569,1,1,4,7,Typ,1,3,Attchd,2007.0,RFn,3.0,660.0,3,3,Y,None,None,5,2009,WD ,175900,1569,2.5,163,4,4,988.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
819,906340100,20,84.0,10933,Pave,None,Reg,9,5,VinylSd,Stone,242.0,5,3,PConc,5,3,Gd,GLQ,Unf,534.0,1555.0,5,SBrkr,1680,1,1,5,8,Typ,1,4,Attchd,2009.0,Fin,3.0,1138.0,3,3,Y,None,None,7,2009,New,323262,1680,2.5,209,2,2,1021.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2160,907405130,20,65.0,8450,Pave,None,Reg,7,5,VinylSd,None,0.0,4,3,PConc,4,3,Mn,GLQ,Unf,638.0,1337.0,5,SBrkr,1337,3,1,4,6,Typ,0,0,Attchd,2003.0,RFn,2.0,531.0,3,3,Y,None,None,10,2007,WD ,185000,1337,3.0,39,8,8,699.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2552,534430050,30,60.0,8550,Pave,None,Reg,6,8,MetalSd,None,0.0,3,3,CBlock,3,3,No,BLQ,Unf,242.0,816.0,5,SBrkr,816,2,1,3,4,Typ,1,2,Attchd,1949.0,Unf,1.0,240.0,3,3,Y,MnPrv,None,7,2006,WD ,129800,816,2.0,268,77,61,574.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
41,528120100,20,95.0,12182,Pave,None,Reg,7,5,VinylSd,BrkFace,226.0,4,3,PConc,4,3,Mn,BLQ,Unf,340.0,1541.0,5,SBrkr,1541,3,1,4,7,Typ,1,4,Attchd,2005.0,RFn,2.0,532.0,3,3,Y,None,None,5,2010,New,220000,1541,2.0,70,6,6,1201.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
742,903231030,50,51.0,6120,Pave,None,Reg,4,7,AsbShng,None,0.0,3,3,BrkTil,3,3,No,Unf,Unf,884.0,884.0,5,SBrkr,1573,3,1,4,6,Typ,0,0,Detchd,1935.0,Unf,1.0,240.0,3,3,Y,None,None,7,2009,WD ,133000,1573,1.0,174,76,16,0.0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
686,535454100,50,60.0,10800,Pave,None,Reg,4,7,MetalSd,None,0.0,3,3,CBlock,3,3,No,Unf,Unf,832.0,832.0,3,FuseF,1461,4,1,3,6,Typ,0,0,Detchd,1949.0,Unf,1.0,384.0,3,3,Y,None,None,8,2009,WD ,133500,1461,2.0,204,62,15,0.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
314,914478110,90,68.0,12760,Pave,None,IR1,6,5,Plywood,None,0.0,3,3,CBlock,3,3,No,Unf,Unf,1958.0,1958.0,3,SBrkr,2048,5,2,3,9,Typ,0,0,2Types,1976.0,Unf,2.0,776.0,3,3,Y,None,None,3,2010,ConLD,170000,2048,3.0,0,35,35,0.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1630,527165170,60,68.0,7655,Pave,None,IR1,6,5,HdBoard,None,0.0,3,3,PConc,4,3,No,Unf,Unf,903.0,903.0,4,SBrkr,1642,3,1,3,7,Typ,1,3,Attchd,1993.0,RFn,2.0,392.0,3,3,Y,None,None,7,2007,WD ,168000,1642,2.5,374,18,17,0.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
191,902403070,70,60.0,10560,Pave,None,Reg,6,7,Wd Sdng,None,0.0,3,3,CBlock,2,3,No,Rec,Unf,455.0,738.0,5,SBrkr,1470,2,1,3,6,Min1,0,0,Detchd,1970.0,Unf,2.0,624.0,3,3,Y,None,None,6,2010,WD ,140750,1470,1.5,0,89,17,283.0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
